Geracao;Indice;Fitness;Caminho
6;80;195;DDDBBEBCCBDBCEE
6;81;195;DDDBBEBCCBDBBCD
6;82;195;CBBEBBCBCBDDDBC
6;83;195;DDDBBEBDBBEEBDC
6;84;195;CBCBBEBDDEDEBBD
6;85;193;DDEDCDDEDEBDECC
6;86;193;CBBEBCBCBDBEECB
6;87;0;BCCBECCBCBCBDBE
6;88;0;CBCBBEBBDBDDEBE
6;89;0;DDEDCBCBCBCCCEE
6;90;0;DDDBBEBBDBBCBEC
6;91;0;CBCBBCCEEDEECDB
6;92;0;CBCBBCCBDBDBBBC
6;93;0;CBCBBDBBEEBDDEC
6;94;0;CBCBBCCCCBDBDBB
6;95;0;DDDBBEBBDBCCBCD
6;96;0;BCCBEBDDEBDDEDB
6;97;0;DDEDCCCBDBDDBDE
6;98;0;DDDBBEBDCCEBBCB
6;99;0;CBCBBDEBDDEEBCE
7;0;794;CBCBBBCBCBD
7;1;792;DDDBBEBEEDEECCB
7;2;792;DDDBBEBEEDEECBC
7;3;792;DDDBBEBEEDEECCB
7;4;790;DDDBBEBEEDEECCC
7;5;790;DDDBBEBEEDEECCC
7;6;597;DDDBBEBCCBDBDDE
7;7;597;DDDBBEBBCBCBDED
7;8;597;DDDBBEBDDEDEBDE
7;9;597;DDDBBEBCCBDBDDE
7;10;597;DDDBBEBBCBCBDED
7;11;597;DDDBBEBDDEDEBDE
7;12;597;DDDBBEBBCBCBDED
7;13;597;DDDBBEBDDEDEBDE
7;14;596;DDECDDBBCBCBDB
7;15;595;CBCBBEBDDED
7;16;595;DDDBBEBCCBDBCCB
7;17;595;DDDBBEBEBDDEDEC
7;18;595;DDDBBEBCBCBDBEE
7;19;595;DDDBBEBEBDDEDEC
7;20;595;DDDBBEBCCBDBCCB
7;21;595;DDDBBEBEBDDEDEC
7;22;595;DDDBBEBEBDDEDEC
7;23;595;DDDBBEBEBDDEDEC
7;24;595;DDDBBEBEBDDEDEC
7;25;595;DDDBBEBCCBDBCCB
7;26;595;CBCBBEBDDEEDD
7;27;593;CBCBBCCBDBB
7;28;593;DDDBBEBBCBCBCCC
7;29;593;DDDBBEBEEDEECDB
7;30;593;CBCBBCCBDBB
7;31;593;CBCBBBCBCBB
7;32;593;CBCBBCCBDBB
7;33;591;CBCBBCCBDBC
7;34;591;CBCBBCCBDBCCBCD
7;35;398;DDDBBEBDDEBDDED
7;36;398;DDDBBEBBCBCBDDD
7;37;398;DDDBBEBCBCBDBDC
7;38;398;DDDBBEBDDEBDDED
7;39;398;DDDBBEBBCBCBDDD
7;40;398;DDDBBEBDEBDDEDB
7;41;398;DDDBBEBCCBDBDDB
7;42;398;DDDBBEBDDEBDDED
7;43;398;DDDBBEBCBCBDBDC
7;44;398;DDDBBEBDDEBDDED
7;45;398;DDDBBEBBCBCBDDD
7;46;398;DDDBBEBBCBCBDDD
7;47;396;DDDBBEBEBDDEDEB
7;48;396;DDDBBEBDEBDDEEB
7;49;396;DDDBBEBCCBDBBCB
7;50;396;DDDBBEBCCBDBBCB
7;51;396;CBBEBDDEBDDED
7;52;396;DDDBBEBBCBCBDCE
7;53;396;DDDBBEBEBDDEDEB
7;54;396;DDDBBEBCCBDBBCB
7;55;396;DDDBBEBDEBDDEEB
7;56;396;DDECDDBBDBBCBCB
7;57;396;DDDBBEBCCBDBBDE
7;58;396;DDDBBEBBCBCBBED
7;59;396;DDDBBEBCCBDBDEB
7;60;396;DDDBBEBBCBCBBCB
7;61;395;DDECDDBDBBEEBD
7;62;395;CBBEBDCEDD
7;63;394;DDDBBEBCCBDBBCC
7;64;394;CBBEBCBCCBDBDDE
7;65;394;DDDBBEBCCBDBBCC
7;66;394;CBCBBEBCCBDBDDE
7;67;394;DDDBBEBCCBDBBCC
7;68;394;CBCBBBCBDDDBCCD
7;69;392;CBCBBEBCCBDBCCB
7;70;390;CBCBBCCBCBCBDEC
7;71;197;DDDBBEBBDBDDEDE
7;72;197;DDDBBEBBDBDDEDE
7;73;197;DDDBBEBDCCEBEDD
7;74;197;DDDBBEBCCBDBDBB
7;75;197;DDDBBEBCCBDBBBD
7;76;197;DDDBBEBEBDDEDBC
7;77;197;DDDBBEBCCBDBDBB
7;78;197;DDDBBEBBCBCBDBC
7;79;195;DDDBBEBCCBDBBCD
7;80;195;DDDBBEBBCBCBCEE
7;81;195;DDDBBEBCBDBEECB
7;82;195;CBBEBBCEBDDEDDC
7;83;193;CBBEBBCBCBDEDCE
7;84;193;CBCBBDDBEDE
7;85;193;CBBEBCCBDBB
7;86;193;CBBEBCCBDBB
7;87;193;CBCBBBCBCBCEEBE
7;88;193;DDECDDBCCBDBCEC
7;89;191;CBBEBBCBCBCCCDC
7;90;0;DDECDDBEEDEECBC
7;91;0;DDECDDBDDBEDEC
7;92;0;CBBEBBCBCBDBEB
7;93;0;CBBEBCBCBDBEEDC
7;94;0;CBBEBEBDDEDECDB
7;95;0;CBBEBEBDDEDECBC
7;96;0;CBCBBEBEEDEECDB
7;97;0;CBCBBEEEECCCECC
7;98;0;CBBEBDCCBDBBD
7;99;0;CBBEBBDBCCBCDCD
8;0;794;CBCBBBCBCBD
8;1;792;DDDBBEBEEDEECCB
8;2;792;DDDBBEBEEDEECBC
8;3;792;DDDBBEBEEDEECCB
8;4;792;DDDBBEBEEDEECCB
8;5;790;DDDBBEBEEDEECCC
8;6;790;DDDBBEBEEDEECCC
8;7;790;DDDBBEBEEDEECCC
8;8;790;DDDBBEBEEDEECCC
8;9;597;DDDBBEBCCBDBDDE
8;10;597;DDDBBEBBCBCBDED
8;11;597;DDDBBEBDDEDEBDE
8;12;597;DDDBBEBCCBDBDDE
8;13;597;DDDBBEBBCBCBDED
8;14;597;DDDBBEBDDEDEBDE
8;15;597;DDDBBEBBCBCBDED
8;16;597;DDDBBEBDDEDEBDE
8;17;597;DDDBBEBCCBDBDDE
8;18;597;DDDBBEBCCBDBDDE
8;19;597;DDDBBEBBCBCBDED
8;20;597;DDDBBEBDDEDEBDE
8;21;597;DDDBBEBBCBCBDED
8;22;597;DDDBBEBDDEDEBDE
8;23;597;DDDBBEBCCBDBDDE
8;24;596;DDECDDBBCBCBDB
8;25;595;CBCBBEBDDED
8;26;595;DDDBBEBCCBDBCCB
8;27;595;DDDBBEBEBDDEDEC
8;28;595;DDDBBEBCBCBDBEE
8;29;595;DDDBBEBEBDDEDEC
8;30;595;DDDBBEBCCBDBCCB
8;31;595;DDDBBEBEBDDEDEC
8;32;595;DDDBBEBEBDDEDEC
8;33;595;DDDBBEBEBDDEDEC
8;34;595;DDDBBEBEBDDEDEC
8;35;595;DDDBBEBCCBDBCCB
8;36;595;CBCBBEBDDEEDD
8;37;595;DDECDDBBCBCBDBC
8;38;595;DDDBBEBCCBDBCCB
8;39;595;DDDBBEBEBDDEDEC
8;40;595;DDDBBEBCCBDBCCB
8;41;595;DDDBBEBEBDDEDEC
8;42;595;DDDBBEBEBDDEDEC
8;43;595;DDDBBEBBCBCBDEC
8;44;593;CBCBBCCBDBB
8;45;593;DDDBBEBBCBCBCCC
8;46;593;DDDBBEBEEDEECDB
8;47;593;CBCBBCCBDBB
8;48;593;CBCBBBCBCBB
8;49;593;CBCBBCCBDBB
8;50;591;CBCBBCCBDBC
8;51;591;CBCBBCCBDBCCBCD
8;52;398;DDDBBEBDDEBDDED
8;53;398;DDDBBEBBCBCBDDD
8;54;398;DDDBBEBCBCBDBDC
8;55;398;DDDBBEBDDEBDDED
8;56;398;DDDBBEBBCBCBDDD
8;57;398;DDDBBEBDEBDDEDB
8;58;398;DDDBBEBCCBDBDDB
8;59;398;DDDBBEBDDEBDDED
8;60;398;DDDBBEBCBCBDBDC
8;61;398;DDDBBEBDDEBDDED
8;62;398;DDDBBEBBCBCBDDD
8;63;398;DDDBBEBBCBCBDDD
8;64;398;DDDBBEBEBDDEDDC
8;65;398;DDDBBEBDEBDDEDC
8;66;396;DDDBBEBEBDDEDEB
8;67;396;DDDBBEBDEBDDEEB
8;68;396;DDDBBEBCCBDBBCB
8;69;396;DDDBBEBCCBDBBCB
8;70;396;DDDBBEBEBDDEDEB
8;71;396;DDDBBEBCCBDBBCB
8;72;396;DDDBBEBCCBDBBCB
8;73;396;DDDBBEBCCBDBBCB
8;74;396;DDDBBEBCCBDBBCB
8;75;396;DDDBBEBDCEDDBEE
8;76;396;DDDBBEBCCBDBBCB
8;77;396;DDDBBEBBCBCBBED
8;78;396;DDDBBEBDEBDDEEB
8;79;394;CBCBBBCBDEDCEBD
8;80;394;DDDBBEBCCBDBBCC
8;81;394;DDDBBEBCCBDBBCC
8;82;394;DDDBBEBCCBDBBCC
8;83;197;DDDBBEBEBDDEDBC
8;84;197;DDDBBEBBCBCBDBC
8;85;197;DDDBBEBDDBEDECB
8;86;195;DDDBBEBBCBCEEBE
8;87;195;DDDBBEBCCBDBBCD
8;88;193;CBBEBCBCBCBDBEE
8;89;0;CBBEBBCBCBCBDBC
8;90;0;CBBEBBCEEDEECCB
8;91;0;DDDBBEBBDDDBCCD
8;92;0;CBCBBBCEEDEECBC
8;93;0;CBBEBDBCBCBDEDC
8;94;0;CBCBBBCDDEDEBDE
8;95;0;CBCBBCCBDBDDEED
8;96;0;CBBEBCBEBDDEDDB
8;97;0;CBBEBEBDDEDECCD
8;98;0;CBCBBEBDDEDECCB
8;99;0;CBCBBCCEBDDEDEC
9;0;794;CBCBBBCBCBD
9;1;794;CBCBBBCBCBCBDED
9;2;792;DDDBBEBEEDEECCB
9;3;792;DDDBBEBEEDEECBC
9;4;792;DDDBBEBEEDEECCB
9;5;792;DDDBBEBEEDEECCB
9;6;792;DDDBBEBEEDEECCB
9;7;792;DDDBBEBEEDEECBC
9;8;792;DDDBBEBEEDEECCB
9;9;790;DDDBBEBEEDEECCC
9;10;790;DDDBBEBEEDEECCC
9;11;790;DDDBBEBEEDEECCC
9;12;790;DDDBBEBEEDEECCC
9;13;790;DDDBBEBEEDEECCC
9;14;790;DDDBBEBEEDEECCC
9;15;597;DDDBBEBCCBDBDDE
9;16;597;DDDBBEBBCBCBDED
9;17;597;DDDBBEBDDEDEBDE
9;18;597;DDDBBEBCCBDBDDE
9;19;597;DDDBBEBBCBCBDED
9;20;597;DDDBBEBDDEDEBDE
9;21;597;DDDBBEBBCBCBDED
9;22;597;DDDBBEBDDEDEBDE
9;23;597;DDDBBEBCCBDBDDE
9;24;597;DDDBBEBCCBDBDDE
9;25;597;DDDBBEBBCBCBDED
9;26;597;DDDBBEBDDEDEBDE
9;27;597;DDDBBEBBCBCBDED
9;28;597;DDDBBEBDDEDEBDE
9;29;597;DDDBBEBCCBDBDDE
9;30;597;DDDBBEBCCBDBDDE
9;31;597;DDDBBEBDDEDEBDE
9;32;597;DDDBBEBCCBDBDDE
9;33;597;DDDBBEBBCBCBDED
9;34;597;DDDBBEBDDEDEBDE
9;35;597;DDDBBEBBCBCBDED
9;36;597;DDDBBEBDDEDEBDE
9;37;597;DDDBBEBCCBDBDDE
9;38;597;DDDBBEBBCBCBDED
9;39;597;DDDBBEBDDEDEBDE
9;40;597;DDDBBEBBCBCBDED
9;41;597;DDDBBEBDDEDEBDE
9;42;597;DDDBBEBCCBDBDDE
9;43;596;DDECDDBBCBCBDB
9;44;595;CBCBBEBDDED
9;45;595;DDDBBEBCCBDBCCB
9;46;595;DDDBBEBEBDDEDEC
9;47;595;DDDBBEBCBCBDBEE
9;48;595;DDDBBEBEBDDEDEC
9;49;595;DDDBBEBCCBDBCCB
9;50;595;DDDBBEBEBDDEDEC
9;51;595;DDDBBEBEBDDEDEC
9;52;595;DDDBBEBEBDDEDEC
9;53;595;DDDBBEBEBDDEDEC
9;54;595;DDDBBEBCCBDBCCB
9;55;595;CBCBBEBDDEEDD
9;56;595;DDECDDBBCBCBDBC
9;57;595;DDDBBEBCCBDBCCB
9;58;595;DDDBBEBEBDDEDEC
9;59;595;DDDBBEBCCBDBCCB
9;60;595;DDDBBEBEBDDEDEC
9;61;595;DDDBBEBEBDDEDEC
9;62;595;DDDBBEBBCBCBDEC
9;63;594;CBCBBBCBCBDBED
9;64;593;CBCBBCCBDBB
9;65;593;DDDBBEBBCBCBCCC
9;66;593;DDDBBEBEEDEECDB
9;67;593;CBCBBCCBDBB
9;68;593;CBCBBBCBCBB
9;69;593;CBCBBCCBDBB
9;70;398;DDDBBEBBCBCBDDD
9;71;398;DDDBBEBDDEBDDED
9;72;398;DDDBBEBDDEBDDED
9;73;398;DDDBBEBDEBDDEDB
9;74;398;DDDBBEBEBDDEDDC
9;75;398;DDDBBEBDDEBDDED
9;76;398;DDDBBEBDDEBDDED
9;77;398;DDDBBEBDEBDDEDB
9;78;398;DDDBBEBBCBCBDDD
9;79;398;DDDBBEBBCBCBDDD
9;80;398;DDDBBEBDDEBDDED
9;81;398;DDDBBEBCBCBDBDC
9;82;396;DDDBBEBEBDDEDEB
9;83;396;DDDBBEBDCEDDBEE
9;84;396;DDDBBEBEBDDEDEB
9;85;396;DDDBBEBEBDDEDEB
9;86;395;DDECDDBCCBDBCB
9;87;394;DDDBBEBCCBDBBCC
9;88;394;DDDBBEBCCBDBBCC
9;89;197;DDDBBEBBDEDCEBD
9;90;197;DDDBBEBBDEDCEBD
9;91;197;DDDBBEBBDEDCEBD
9;92;197;DDDBBEBBCBCBDBC
9;93;195;CBCBBDEBDDEDBED
9;94;0;CBCBBBCEEDEECCB
9;95;0;CBCBBBCEEDEECCC
9;96;0;DDDBBEBBDBCCBCD
9;97;0;CBCBBCCEEDEECCC
9;98;0;DDDBBEBBDBCCBCD
9;99;0;CBCBBCCCCBDBDDE
10;0;794;CBCBBBCBCBD
10;1;794;CBCBBBCBCBCBDED
10;2;794;CBCBBBCBCBD
10;3;794;CBCBBBCBCBDEDED
10;4;792;DDDBBEBEEDEECCB
10;5;792;DDDBBEBEEDEECBC
10;6;792;DDDBBEBEEDEECCB
10;7;792;DDDBBEBEEDEECCB
10;8;792;DDDBBEBEEDEECCB
10;9;792;DDDBBEBEEDEECBC
10;10;792;DDDBBEBEEDEECCB
10;11;792;DDDBBEBEEDEECBC
10;12;792;DDDBBEBEEDEECCB
10;13;792;DDDBBEBEEDEECCB
10;14;792;DDDBBEBEEDEECCB
10;15;792;DDDBBEBEEDEECBC
10;16;792;DDDBBEBEEDEECCB
10;17;790;DDDBBEBEEDEECCC
10;18;790;DDDBBEBEEDEECCC
10;19;790;DDDBBEBEEDEECCC
10;20;790;DDDBBEBEEDEECCC
10;21;790;DDDBBEBEEDEECCC
10;22;790;DDDBBEBEEDEECCC
10;23;790;DDDBBEBEEDEECCC
10;24;790;DDDBBEBEEDEECCC
10;25;790;DDDBBEBEEDEECCC
10;26;790;DDDBBEBEEDEECCC
10;27;790;DDDBBEBEEDEECCC
10;28;790;DDDBBEBEEDEECCC
10;29;597;DDDBBEBCCBDBDDE
10;30;597;DDDBBEBBCBCBDED
10;31;597;DDDBBEBDDEDEBDE
10;32;597;DDDBBEBCCBDBDDE
10;33;597;DDDBBEBBCBCBDED
10;34;597;DDDBBEBDDEDEBDE
10;35;597;DDDBBEBBCBCBDED
10;36;597;DDDBBEBDDEDEBDE
10;37;597;DDDBBEBCCBDBDDE
10;38;597;DDDBBEBCCBDBDDE
10;39;597;DDDBBEBBCBCBDED
10;40;597;DDDBBEBDDEDEBDE
10;41;597;DDDBBEBBCBCBDED
10;42;597;DDDBBEBDDEDEBDE
10;43;597;DDDBBEBCCBDBDDE
10;44;597;DDDBBEBCCBDBDDE
10;45;597;DDDBBEBDDEDEBDE
10;46;597;DDDBBEBCCBDBDDE
10;47;597;DDDBBEBBCBCBDED
10;48;597;DDDBBEBDDEDEBDE
10;49;597;DDDBBEBBCBCBDED
10;50;597;DDDBBEBDDEDEBDE
10;51;597;DDDBBEBCCBDBDDE
10;52;597;DDDBBEBBCBCBDED
10;53;597;DDDBBEBDDEDEBDE
10;54;597;DDDBBEBBCBCBDED
10;55;597;DDDBBEBDDEDEBDE
10;56;597;DDDBBEBCCBDBDDE
10;57;597;DDDBBEBCCBDBDDE
10;58;597;DDDBBEBBCBCBDED
10;59;597;DDDBBEBBCBCBDED
10;60;597;DDDBBEBDDEDEBDE
10;61;596;DDECDDBBCBCBDB
10;62;595;CBCBBEBDDED
10;63;595;DDDBBEBCCBDBCCB
10;64;595;DDDBBEBEBDDEDEC
10;65;595;DDDBBEBCBCBDBEE
10;66;595;DDDBBEBEBDDEDEC
10;67;595;DDDBBEBCCBDBCCB
10;68;595;DDDBBEBEBDDEDEC
10;69;595;DDDBBEBEBDDEDEC
10;70;595;DDDBBEBEBDDEDEC
10;71;595;DDDBBEBEBDDEDEC
10;72;595;DDDBBEBEBDDEDEC
10;73;595;DDDBBEBEBDDEDEC
10;74;595;DDDBBEBCCBDBCCB
10;75;595;DDDBBEBEBDDEDEC
10;76;595;DDDBBEBEBDDEDEC
10;77;595;DDDBBEBEBDDEDEC
10;78;595;DDDBBEBEBDDEDEC
10;79;593;CBCBBBCBCBB
10;80;593;DDDBBEBEEDEECDB
10;81;593;CBCBBBCBCBDEDCE
10;82;398;DDDBBEBBCBCBDDD
10;83;398;DDDBBEBBCBCBDDD
10;84;398;DDDBBEBBDDEEDDB
10;85;396;DDDBBEBEBDDEDEB
10;86;396;DDDBBEBDCEDDBEE
10;87;396;DDDBBEBBCBDBEDE
10;88;396;DDDBBEBBCBDBEDE
10;89;396;DDDBBEBBCBDBEDE
10;90;394;CBCBBBCCCBDBBDB
10;91;197;DDDBBEBCCBDBBDC
10;92;197;DDDBBEBBCBCBDBC
10;93;195;DDDBBEBCCBDBBEB
10;94;0;CBCBBEEDEECCBDD
10;95;0;CBCBBEDDEDEBDEE
10;96;0;CBCBBBCCCBDBDDE
10;97;0;CBCBBBCDDEDEBDE
10;98;0;CBCBBBCCCBDBDDE
10;99;0;DDECDDBCCBDBDDE
11;0;794;CBCBBBCBCBD
11;1;794;CBCBBBCBCBCBDED
11;2;794;CBCBBBCBCBD
11;3;794;CBCBBBCBCBDEDED
11;4;794;CBCBBBCBCBCBDED
11;5;792;DDDBBEBEEDEECCB
11;6;792;DDDBBEBEEDEECBC
11;7;792;DDDBBEBEEDEECCB
11;8;792;DDDBBEBEEDEECCB
11;9;792;DDDBBEBEEDEECCB
11;10;792;DDDBBEBEEDEECBC
11;11;792;DDDBBEBEEDEECCB
11;12;792;DDDBBEBEEDEECBC
11;13;792;DDDBBEBEEDEECCB
11;14;792;DDDBBEBEEDEECCB
11;15;792;DDDBBEBEEDEECCB
11;16;792;DDDBBEBEEDEECBC
11;17;792;DDDBBEBEEDEECCB
11;18;792;DDDBBEBEEDEECCB
11;19;792;DDDBBEBEEDEECBC
11;20;792;DDDBBEBEEDEECCB
11;21;792;DDDBBEBEEDEECCB
11;22;792;DDDBBEBEEDEECCB
11;23;792;DDDBBEBEEDEECBC
11;24;792;DDDBBEBEEDEECCB
11;25;792;DDDBBEBEEDEECBC
11;26;792;DDDBBEBEEDEECCB
11;27;792;DDDBBEBEEDEECCB
11;28;792;DDDBBEBEEDEECBC
11;29;792;DDDBBEBEEDEECCB
11;30;790;DDDBBEBEEDEECCC
11;31;790;DDDBBEBEEDEECCC
11;32;790;DDDBBEBEEDEECCC
11;33;790;DDDBBEBEEDEECCC
11;34;790;DDDBBEBEEDEECCC
11;35;790;DDDBBEBEEDEECCC
11;36;790;DDDBBEBEEDEECCC
11;37;790;DDDBBEBEEDEECCC
11;38;790;DDDBBEBEEDEECCC
11;39;790;DDDBBEBEEDEECCC
11;40;790;DDDBBEBEEDEECCC
11;41;790;DDDBBEBEEDEECCC
11;42;790;DDDBBEBEEDEECCC
11;43;790;DDDBBEBEEDEECCC
11;44;790;DDDBBEBEEDEECCC
11;45;790;DDDBBEBEEDEECCC
11;46;790;DDDBBEBEEDEECCC
11;47;790;DDDBBEBEEDEECCC
11;48;790;DDDBBEBEEDEECCC
11;49;597;DDDBBEBCCBDBDDE
11;50;597;DDDBBEBBCBCBDED
11;51;597;DDDBBEBDDEDEBDE
11;52;597;DDDBBEBCCBDBDDE
11;53;597;DDDBBEBBCBCBDED
11;54;597;DDDBBEBDDEDEBDE
11;55;597;DDDBBEBBCBCBDED
11;56;597;DDDBBEBDDEDEBDE
11;57;597;DDDBBEBCCBDBDDE
11;58;597;DDDBBEBCCBDBDDE
11;59;597;DDDBBEBBCBCBDED
11;60;597;DDDBBEBDDEDEBDE
11;61;597;DDDBBEBBCBCBDED
11;62;597;DDDBBEBDDEDEBDE
11;63;597;DDDBBEBCCBDBDDE
11;64;597;DDDBBEBCCBDBDDE
11;65;597;DDDBBEBDDEDEBDE
11;66;597;DDDBBEBCCBDBDDE
11;67;597;DDDBBEBBCBCBDED
11;68;597;DDDBBEBDDEDEBDE
11;69;597;DDDBBEBBCBCBDED
11;70;597;DDDBBEBBCBCBDED
11;71;597;DDDBBEBBCBDEDED
11;72;597;DDDBBEBDDEDEBDE
11;73;597;DDDBBEBBCBCBDED
11;74;597;DDDBBEBBCBCBDED
11;75;597;DDDBBEBDDEDEBDE
11;76;597;DDDBBEBCCBDBDDE
11;77;597;DDDBBEBDDEDEBDE
11;78;595;DDDBBEBEBDDEDEC
11;79;595;DDDBBEBEBDDEDEC
11;80;595;DDDBBEBEBDDEDEC
11;81;595;DDDBBEBEBDDEDEC
11;82;595;DDDBBEBCCBDBCCB
11;83;595;DDDBBEBEBDDEDEC
11;84;595;DDDBBEBEBDDEDEC
11;85;595;DDDBBEBEBDDEDEC
11;86;595;DDDBBEBEBDDEDEC
11;87;595;DDDBBEBEBDDEDEC
11;88;593;CBCBBBCBCBDEDCE
11;89;591;CBCBBBCCCBDBCCB
11;90;398;DDDBBEBBCBCBDCD
11;91;398;DDDBBEBBDDEEDDB
11;92;398;DDDBBEBBCBCBDDD
11;93;396;DDDBBEBBCBCBDCE
11;94;396;DDDBBEBBCBDEDCE
11;95;396;DDDBBEBBCBCBDBE
11;96;396;DDDBBEBBCBDBEDE
11;97;0;CBCBBCBCBDBEEED
11;98;0;CBCBBBCEEDEECCB
11;99;0;DDECDDBEEDEECCC
12;0;794;CBCBBBCBCBD
12;1;794;CBCBBBCBCBCBDED
12;2;794;CBCBBBCBCBD
12;3;794;CBCBBBCBCBDEDED
12;4;794;CBCBBBCBCBCBDED
12;5;794;CBCBBBCBCBCBDED
12;6;794;CBCBBBCBCBCBDED
12;7;792;DDDBBEBEEDEECCB
12;8;792;DDDBBEBEEDEECBC
12;9;792;DDDBBEBEEDEECCB
12;10;792;DDDBBEBEEDEECCB
12;11;792;DDDBBEBEEDEECCB
12;12;792;DDDBBEBEEDEECBC
12;13;792;DDDBBEBEEDEECCB
12;14;792;DDDBBEBEEDEECBC
12;15;792;DDDBBEBEEDEECCB
12;16;792;DDDBBEBEEDEECCB
12;17;792;DDDBBEBEEDEECCB
12;18;792;DDDBBEBEEDEECBC
12;19;792;DDDBBEBEEDEECCB
12;20;792;DDDBBEBEEDEECCB
12;21;792;DDDBBEBEEDEECBC
12;22;792;DDDBBEBEEDEECCB
12;23;792;DDDBBEBEEDEECCB
12;24;792;DDDBBEBEEDEECCB
12;25;792;DDDBBEBEEDEECBC
12;26;792;DDDBBEBEEDEECCB
12;27;792;DDDBBEBEEDEECBC
12;28;792;DDDBBEBEEDEECCB
12;29;792;DDDBBEBEEDEECCB
12;30;792;DDDBBEBEEDEECBC
12;31;792;DDDBBEBEEDEECCB
12;32;792;DDDBBEBEEDEECCB
12;33;792;DDDBBEBEEDEECBC
12;34;792;DDDBBEBEEDEECCB
12;35;792;DDDBBEBEEDEECCB
12;36;792;DDDBBEBEEDEECCB
12;37;792;DDDBBEBEEDEECBC
12;38;792;DDDBBEBEEDEECCB
12;39;792;DDDBBEBEEDEECBC
12;40;792;DDDBBEBEEDEECCB
12;41;792;DDDBBEBEEDEECCB
12;42;792;DDDBBEBEEDEECCB
12;43;792;DDDBBEBEEDEECBC
12;44;792;DDDBBEBEEDEECCB
12;45;792;DDDBBEBEEDEECBC
12;46;792;DDDBBEBEEDEECCB
12;47;792;DDDBBEBEEDEECCB
12;48;792;DDDBBEBEEDEECCB
12;49;792;DDDBBEBEEDEECBC
12;50;792;DDDBBEBEEDEECCB
12;51;790;DDDBBEBEEDEECCC
12;52;790;DDDBBEBEEDEECCC
12;53;790;DDDBBEBEEDEECCC
12;54;790;DDDBBEBEEDEECCC
12;55;790;DDDBBEBEEDEECCC
12;56;790;DDDBBEBEEDEECCC
12;57;790;DDDBBEBEEDEECCC
12;58;790;DDDBBEBEEDEECCC
12;59;790;DDDBBEBEEDEECCC
12;60;790;DDDBBEBEEDEECCC
12;61;790;DDDBBEBEEDEECCC
12;62;790;DDDBBEBEEDEECCC
12;63;790;DDDBBEBEEDEECCC
12;64;790;DDDBBEBEEDEECCC
12;65;790;DDDBBEBEEDEECCC
12;66;790;DDDBBEBEEDEECCC
12;67;790;DDDBBEBEEDEECCC
12;68;790;DDDBBEBEEDEECCC
12;69;790;DDDBBEBEEDEECCC
12;70;597;DDDBBEBCCBDBDDE
12;71;597;DDDBBEBBCBCBDED
12;72;597;DDDBBEBBCBDEDED
12;73;597;DDDBBEBBCBCBDED
12;74;597;DDDBBEBBCBCBDED
12;75;597;DDDBBEBCCBDBDDE
12;76;597;DDDBBEBBCBCBDED
12;77;597;DDDBBEBDDEDEBDE
12;78;597;DDDBBEBBCBCBDED
12;79;597;DDDBBEBDDEDEBDE
12;80;597;DDDBBEBCCBDBDDE
12;81;597;DDDBBEBBCBDEDED
12;82;597;DDDBBEBDDEDEBDE
12;83;597;DDDBBEBCCBDBDDE
12;84;597;DDDBBEBDDEDEBDE
12;85;597;DDDBBEBDDEDEBDE
12;86;597;DDDBBEBCCBDBDDE
12;87;597;DDDBBEBBCBCBDED
12;88;597;DDDBBEBBCBCBDED
12;89;597;DDDBBEBCCBDBDDE
12;90;595;DDDBBEBEBDDEDEC
12;91;595;DDDBBEBEBDDEDEC
12;92;595;DDDBBEBEBDDEDEC
12;93;396;CBCBBEBDDEDECDD
12;94;396;DDDBBEBBCBCBDEB
12;95;396;DDDBBEBBCBDEDCE
12;96;197;DDDBBEBBCBCBDCB
12;97;0;CBCBBDDEDEBDECC
12;98;0;CBCBBBCCCBDBDDE
12;99;0;CBCBBBCEEDEECCB
13;0;794;CBCBBBCBCBD
13;1;794;CBCBBBCBCBCBDED
13;2;794;CBCBBBCBCBD
13;3;794;CBCBBBCBCBDEDED
13;4;794;CBCBBBCBCBCBDED
13;5;794;CBCBBBCBCBCBDED
13;6;794;CBCBBBCBCBCBDED
13;7;794;CBCBBBCBCBCBDED
13;8;792;DDDBBEBEEDEECCB
13;9;792;DDDBBEBEEDEECBC
13;10;792;DDDBBEBEEDEECCB
13;11;792;DDDBBEBEEDEECCB
13;12;792;DDDBBEBEEDEECCB
13;13;792;DDDBBEBEEDEECBC
13;14;792;DDDBBEBEEDEECCB
13;15;792;DDDBBEBEEDEECBC
13;16;792;DDDBBEBEEDEECCB
13;17;792;DDDBBEBEEDEECCB
13;18;792;DDDBBEBEEDEECCB
13;19;792;DDDBBEBEEDEECBC
13;20;792;DDDBBEBEEDEECCB
13;21;792;DDDBBEBEEDEECCB
13;22;792;DDDBBEBEEDEECBC
13;23;792;DDDBBEBEEDEECCB
13;24;792;DDDBBEBEEDEECCB
13;25;792;DDDBBEBEEDEECCB
13;26;792;DDDBBEBEEDEECBC
13;27;792;DDDBBEBEEDEECCB
13;28;792;DDDBBEBEEDEECBC
13;29;792;DDDBBEBEEDEECCB
13;30;792;DDDBBEBEEDEECCB
13;31;792;DDDBBEBEEDEECBC
13;32;792;DDDBBEBEEDEECCB
13;33;792;DDDBBEBEEDEECCB
13;34;792;DDDBBEBEEDEECBC
13;35;792;DDDBBEBEEDEECCB
13;36;792;DDDBBEBEEDEECCB
